id,day,date,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti
6429,306,2020-12-26,ITA,18,Calabria,38.90597598,16.59440194,263,18,281,8280,8561,32,237,13507,447
6430,306,2020-12-26,ITA,15,Campania,40.83956555,14.25084984,1431,98,1529,79034,80563,16,539,102580,2678
6431,306,2020-12-26,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2630,214,2844,54443,57287,-1693,1756,100333,7424
6432,306,2020-12-26,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,587,56,643,11482,12125,41,224,33849,1549
6433,306,2020-12-26,ITA,12,Lazio,41.89277044,12.48366722,2742,297,3039,73255,76294,220,1123,76983,3513
6434,306,2020-12-26,ITA,7,Liguria,44.41149315,8.9326992,672,66,738,4934,5672,3,34,50489,2844
6435,306,2020-12-26,ITA,3,Lombardia,45.46679409,9.190347404,3839,513,4352,55270,59622,912,1606,387049,24818
6436,306,2020-12-26,ITA,11,Marche,43.61675973,13.5188753,412,64,476,9159,9635,68,206,28359,1522
6437,306,2020-12-26,ITA,14,Molise,41.55774754,14.65916051,55,8,63,2260,2323,27,28,3877,181
6438,306,2020-12-26,ITA,21,P.A. Bolzano,46.49933453,11.35662422,155,17,172,10394,10566,2,24,17462,718
6439,306,2020-12-26,ITA,22,P.A. Trento,46.06893511,11.12123097,331,48,379,1347,1726,-51,124,18340,897
6440,306,2020-12-26,ITA,1,Piemonte,45.0732745,7.680687483,3011,208,3219,28338,31557,60,417,154468,7767
6441,306,2020-12-26,ITA,16,Puglia,41.12559576,16.86736689,1435,158,1593,52197,53790,201,544,30093,2335
6442,306,2020-12-26,ITA,20,Sardegna,39.21531192,9.110616306,478,43,521,15879,16400,80,173,12945,704
6443,306,2020-12-26,ITA,19,Sicilia,38.11569725,13.3623567,1014,170,1184,32106,33290,58,337,53361,2283
6444,306,2020-12-26,ITA,9,Toscana,43.76923077,11.25588885,825,166,991,9887,10878,-391,402,104099,3580
6445,306,2020-12-26,ITA,10,Umbria,43.10675841,12.38824698,248,34,282,3267,3549,3,51,23878,601
6446,306,2020-12-26,ITA,2,Valle d'Aosta,45.73750286,7.320149366,77,4,81,337,418,-10,24,6364,372
6447,306,2020-12-26,ITA,5,Veneto,45.43490485,12.33845213,2589,355,2944,85898,88842,1457,2523,142487,5986
6448,307,2020-12-27,ITA,13,Abruzzo,42.35122196,13.39843823,443,36,479,11337,11816,-69,25,21507,1173
6449,307,2020-12-27,ITA,17,Basilicata,40.63947052,15.80514834,98,5,103,5856,5959,-1,9,4280,242
6450,307,2020-12-27,ITA,18,Calabria,38.90597598,16.59440194,255,18,273,8305,8578,17,179,13665,451
6451,307,2020-12-27,ITA,15,Campania,40.83956555,14.25084984,1440,95,1535,78540,80075,-488,310,103370,2686
6452,307,2020-12-27,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2609,210,2819,55356,58175,888,1283,100659,7493
6453,307,2020-12-27,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,626,58,684,11506,12190,65,144,33913,1564
6454,307,2020-12-27,ITA,12,Lazio,41.89277044,12.48366722,2802,301,3103,73335,76438,144,977,77800,3529
6455,307,2020-12-27,ITA,7,Liguria,44.41149315,8.9326992,695,66,761,5008,5769,97,99,50489,2846
6456,307,2020-12-27,ITA,3,Lombardia,45.46679409,9.190347404,3801,508,4309,55018,59327,-295,466,387761,24867
6457,307,2020-12-27,ITA,11,Marche,43.61675973,13.5188753,428,65,493,9178,9671,36,181,28499,1527
6458,307,2020-12-27,ITA,14,Molise,41.55774754,14.65916051,55,8,63,2256,2319,-4,1,3881,182
6459,307,2020-12-27,ITA,21,P.A. Bolzano,46.49933453,11.35662422,154,20,174,10406,10580,14,57,17503,720
6460,307,2020-12-27,ITA,22,P.A. Trento,46.06893511,11.12123097,356,45,401,1374,1775,49,86,18372,902
6461,307,2020-12-27,ITA,1,Piemonte,45.0732745,7.680687483,3039,211,3250,27812,31062,-495,470,155416,7784
6462,307,2020-12-27,ITA,16,Puglia,41.12559576,16.86736689,1444,154,1598,52040,53638,-152,221,30454,2347
6463,307,2020-12-27,ITA,20,Sardegna,39.21531192,9.110616306,483,43,526,15889,16415,15,96,13020,710
6464,307,2020-12-27,ITA,19,Sicilia,38.11569725,13.3623567,1027,174,1201,31966,33167,-123,682,54151,2298
6465,307,2020-12-27,ITA,9,Toscana,43.76923077,11.25588885,847,165,1012,9788,10800,-78,227,104396,3588
6466,307,2020-12-27,ITA,10,Umbria,43.10675841,12.38824698,260,36,296,3257,3553,4,36,23907,604
6467,307,2020-12-27,ITA,2,Valle d'Aosta,45.73750286,7.320149366,83,2,85,347,432,14,27,6375,374
6468,307,2020-12-27,ITA,5,Veneto,45.43490485,12.33845213,2626,360,2986,87035,90021,1179,3337,144593,6038
6469,308,2020-12-28,ITA,13,Abruzzo,42.35122196,13.39843823,458,38,496,11049,11545,-271,41,21812,1176
6470,308,2020-12-28,ITA,17,Basilicata,40.63947052,15.80514834,92,6,98,5832,5930,-29,17,4321,247
6471,308,2020-12-28,ITA,18,Calabria,38.90597598,16.59440194,260,14,274,8427,8701,123,212,13749,456
6472,308,2020-12-28,ITA,15,Campania,40.83956555,14.25084984,1422,98,1520,77776,79296,-779,433,104549,2719
6473,308,2020-12-28,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2642,220,2862,55436,58298,123,750,101255,7524
6474,308,2020-12-28,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,645,56,701,11411,12112,-78,187,34151,1591
6475,308,2020-12-28,ITA,12,Lazio,41.89277044,12.48366722,2820,307,3127,72943,76070,-368,966,79087,3576
6476,308,2020-12-28,ITA,7,Liguria,44.41149315,8.9326992,718,61,779,4909,5688,-81,173,50737,2852
6477,308,2020-12-28,ITA,3,Lombardia,45.46679409,9.190347404,3791,512,4303,50462,54765,-4562,573,392854,24909
6478,308,2020-12-28,ITA,11,Marche,43.61675973,13.5188753,454,60,514,9223,9737,66,131,28556,1535
6479,308,2020-12-28,ITA,14,Molise,41.55774754,14.65916051,57,8,65,2258,2323,4,7,3882,184
6480,308,2020-12-28,ITA,21,P.A. Bolzano,46.49933453,11.35662422,153,20,173,10434,10607,27,120,17594,722
6481,308,2020-12-28,ITA,22,P.A. Trento,46.06893511,11.12123097,374,45,419,1402,1821,46,99,18413,914
6482,308,2020-12-28,ITA,1,Piemonte,45.0732745,7.680687483,3042,205,3247,27056,30303,-759,313,156468,7804
6483,308,2020-12-28,ITA,16,Puglia,41.12559576,16.86736689,1494,139,1633,51524,53157,-481,645,31533,2394
6484,308,2020-12-28,ITA,20,Sardegna,39.21531192,9.110616306,497,44,541,15803,16344,-71,156,13226,731
6485,308,2020-12-28,ITA,19,Sicilia,38.11569725,13.3623567,1064,175,1239,32007,33246,79,650,54694,2326
6486,308,2020-12-28,ITA,9,Toscana,43.76923077,11.25588885,890,164,1054,9230,10284,-516,181,105064,3617
6487,308,2020-12-28,ITA,10,Umbria,43.10675841,12.38824698,268,34,302,3256,3558,5,88,23984,610
6488,308,2020-12-28,ITA,2,Valle d'Aosta,45.73750286,7.320149366,95,4,99,395,494,62,61,6372,376
6489,308,2020-12-28,ITA,5,Veneto,45.43490485,12.33845213,2696,355,3051,87891,90942,921,2782,146385,6107
6490,309,2020-12-29,ITA,13,Abruzzo,42.35122196,13.39843823,451,38,489,10783,11272,-273,47,22123,1185
6491,309,2020-12-29,ITA,17,Basilicata,40.63947052,15.80514834,84,6,90,5864,5954,24,68,4364,248
6492,309,2020-12-29,ITA,18,Calabria,38.90597598,16.59440194,257,16,273,8262,8535,-166,163,14070,464
6493,309,2020-12-29,ITA,15,Campania,40.83956555,14.25084984,1402,97,1499,76992,78491,-805,625,105933,2765
6494,309,2020-12-29,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2598,221,2819,53993,56812,-1486,894,103543,7614
6495,309,2020-12-29,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,655,60,715,11062,11777,-335,493,34958,1612
6496,309,2020-12-29,ITA,12,Lazio,41.89277044,12.48366722,2854,305,3159,71526,74685,-1385,1218,81636,3630
6497,309,2020-12-29,ITA,7,Liguria,44.41149315,8.9326992,711,63,774,4985,5759,71,305,50956,2867
6498,309,2020-12-29,ITA,3,Lombardia,45.46679409,9.190347404,3634,498,4132,50286,54418,-347,843,393995,24958
6499,309,2020-12-29,ITA,11,Marche,43.61675973,13.5188753,465,61,526,9603,10129,392,508,28661,1546
6500,309,2020-12-29,ITA,14,Molise,41.55774754,14.65916051,56,8,64,2150,2214,-109,7,3996,186
6501,309,2020-12-29,ITA,21,P.A. Bolzano,46.49933453,11.35662422,136,22,158,10520,10678,71,91,17607,729
6502,309,2020-12-29,ITA,22,P.A. Trento,46.06893511,11.12123097,380,46,426,1334,1760,-61,175,18637,926
6503,309,2020-12-29,ITA,1,Piemonte,45.0732745,7.680687483,3029,196,3225,26158,29383,-920,840,158172,7860
6504,309,2020-12-29,ITA,16,Puglia,41.12559576,16.86736689,1466,136,1602,51231,52833,-324,749,32572,2428
6505,309,2020-12-29,ITA,20,Sardegna,39.21531192,9.110616306,498,45,543,15715,16258,-86,116,13421,738
6506,309,2020-12-29,ITA,19,Sicilia,38.11569725,13.3623567,1093,169,1262,32147,33409,163,995,55500,2352
6507,309,2020-12-29,ITA,9,Toscana,43.76923077,11.25588885,879,157,1036,8979,10015,-269,271,105589,3632
6508,309,2020-12-29,ITA,10,Umbria,43.10675841,12.38824698,263,38,301,3267,3568,10,161,24132,613
6509,309,2020-12-29,ITA,2,Valle d'Aosta,45.73750286,7.320149366,73,1,74,339,413,-81,0,6439,378
6510,309,2020-12-29,ITA,5,Veneto,45.43490485,12.33845213,2678,366,3044,87321,90365,-577,2655,149426,6298
6511,310,2020-12-30,ITA,13,Abruzzo,42.35122196,13.39843823,432,36,468,10568,11036,-236,278,22616,1206
6512,310,2020-12-30,ITA,17,Basilicata,40.63947052,15.80514834,89,4,93,5902,5995,41,113,4429,255
6513,310,2020-12-30,ITA,18,Calabria,38.90597598,16.59440194,257,17,274,8457,8731,196,449,14319,468
6514,310,2020-12-30,ITA,15,Campania,40.83956555,14.25084984,1357,102,1459,76152,77611,-880,930,107696,2812
6515,310,2020-12-30,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2641,230,2871,53186,56057,-755,1427,105656,7683
6516,310,2020-12-30,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,641,59,700,10947,11647,-130,803,35876,1627
6517,310,2020-12-30,ITA,12,Lazio,41.89277044,12.48366722,2808,303,3111,71352,74463,-222,1333,83125,3696
6518,310,2020-12-30,ITA,7,Liguria,44.41149315,8.9326992,712,63,775,4853,5628,-131,415,51489,2880
6519,310,2020-12-30,ITA,3,Lombardia,45.46679409,9.190347404,3617,481,4098,48898,52996,-1422,1673,397010,25038
6520,310,2020-12-30,ITA,11,Marche,43.61675973,13.5188753,468,62,530,10042,10572,443,585,28792,1557
6521,310,2020-12-30,ITA,14,Molise,41.55774754,14.65916051,53,10,63,1998,2061,-153,44,4191,188
6522,310,2020-12-30,ITA,21,P.A. Bolzano,46.49933453,11.35662422,168,22,190,10412,10602,-76,220,17901,731
6523,310,2020-12-30,ITA,22,P.A. Trento,46.06893511,11.12123097,380,45,425,1288,1713,-47,197,18874,933
6524,310,2020-12-30,ITA,1,Piemonte,45.0732745,7.680687483,2957,192,3149,25810,28959,-424,1046,159609,7893
6525,310,2020-12-30,ITA,16,Puglia,41.12559576,16.86736689,1497,128,1625,51115,52740,-93,1470,34112,2451
6526,310,2020-12-30,ITA,20,Sardegna,39.21531192,9.110616306,496,44,540,15785,16325,67,328,13677,743
6527,310,2020-12-30,ITA,19,Sicilia,38.11569725,13.3623567,1085,166,1251,32136,33387,-22,1084,56577,2381
6528,310,2020-12-30,ITA,9,Toscana,43.76923077,11.25588885,869,160,1029,8708,9737,-278,460,106304,3655
6529,310,2020-12-30,ITA,10,Umbria,43.10675841,12.38824698,256,44,300,3406,3706,138,347,24336,618
6530,310,2020-12-30,ITA,2,Valle d'Aosta,45.73750286,7.320149366,72,2,74,332,406,-7,14,6459,379
6531,310,2020-12-30,ITA,5,Veneto,45.43490485,12.33845213,2711,358,3069,86954,90023,-342,2986,152642,6410
6532,311,2020-12-31,ITA,13,Abruzzo,42.35122196,13.39843823,430,35,465,10608,11073,37,456,23028,1213
6533,311,2020-12-31,ITA,17,Basilicata,40.63947052,15.80514834,89,4,93,5958,6051,56,147,4519,256
6534,311,2020-12-31,ITA,18,Calabria,38.90597598,16.59440194,243,18,261,8556,8817,86,402,14631,472
6535,311,2020-12-31,ITA,15,Campania,40.83956555,14.25084984,1325,113,1438,75817,77255,-356,1554,109574,2844
6536,311,2020-12-31,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2629,233,2862,54484,57346,1289,2116,106428,7738
6537,311,2020-12-31,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,645,62,707,11091,11798,151,877,36587,1642
6538,311,2020-12-31,ITA,12,Lazio,41.89277044,12.48366722,2789,303,3092,72081,75173,710,1767,84109,3769
6539,311,2020-12-31,ITA,7,Liguria,44.41149315,8.9326992,694,65,759,4861,5620,-8,472,51958,2891
6540,311,2020-12-31,ITA,3,Lombardia,45.46679409,9.190347404,3437,489,3926,50697,54623,1627,3859,399157,25123
6541,311,2020-12-31,ITA,11,Marche,43.61675973,13.5188753,470,62,532,10646,11178,606,703,28875,1571
6542,311,2020-12-31,ITA,14,Molise,41.55774754,14.65916051,51,10,61,1851,1912,-149,88,4425,191
6543,311,2020-12-31,ITA,21,P.A. Bolzano,46.49933453,11.35662422,159,26,185,10484,10669,67,260,18086,739
6544,311,2020-12-31,ITA,22,P.A. Trento,46.06893511,11.12123097,380,42,422,1440,1862,149,320,19036,942
6545,311,2020-12-31,ITA,1,Piemonte,45.0732745,7.680687483,2895,190,3085,25172,28257,-702,1367,161649,7922
6546,311,2020-12-31,ITA,16,Puglia,41.12559576,16.86736689,1490,129,1619,51383,53002,262,1661,35490,2472
6547,311,2020-12-31,ITA,20,Sardegna,39.21531192,9.110616306,486,46,532,15921,16453,128,368,13913,747
6548,311,2020-12-31,ITA,19,Sicilia,38.11569725,13.3623567,1069,171,1240,32628,33868,481,1299,57364,2412
6549,311,2020-12-31,ITA,9,Toscana,43.76923077,11.25588885,838,150,988,8690,9678,-59,632,106977,3673
6550,311,2020-12-31,ITA,10,Umbria,43.10675841,12.38824698,259,44,303,3474,3777,71,300,24559,624
6551,311,2020-12-31,ITA,2,Valle d'Aosta,45.73750286,7.320149366,75,2,77,334,411,5,29,6483,379
6552,311,2020-12-31,ITA,5,Veneto,45.43490485,12.33845213,2698,361,3059,88014,91073,1050,4800,156263,6539
6553,312,2021-01-01,ITA,13,Abruzzo,42.35122196,13.39843823,435,38,473,10900,11373,300,410,23132,1218
6554,312,2021-01-01,ITA,17,Basilicata,40.63947052,15.80514834,83,5,88,6053,6141,90,156,4585,256
6555,312,2021-01-01,ITA,18,Calabria,38.90597598,16.59440194,233,18,251,8612,8863,46,345,14923,479
6556,312,2021-01-01,ITA,15,Campania,40.83956555,14.25084984,1359,104,1463,76865,78328,1073,1734,110215,2864
6557,312,2021-01-01,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2643,231,2874,53913,56787,-559,2629,109546,7808
6558,312,2021-01-01,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,647,63,710,11043,11753,-45,715,37320,1669
6559,312,2021-01-01,ITA,12,Lazio,41.89277044,12.48366722,2752,305,3057,73304,76361,1188,1913,84811,3792
6560,312,2021-01-01,ITA,7,Liguria,44.41149315,8.9326992,664,63,727,4870,5597,-23,412,52386,2898
6561,312,2021-01-01,ITA,3,Lombardia,45.46679409,9.190347404,3352,487,3839,51473,55312,689,3056,401444,25203
6562,312,2021-01-01,ITA,11,Marche,43.61675973,13.5188753,479,61,540,11199,11739,561,693,28997,1581
6563,312,2021-01-01,ITA,14,Molise,41.55774754,14.65916051,46,11,57,1666,1723,-189,106,4719,192
6564,312,2021-01-01,ITA,21,P.A. Bolzano,46.49933453,11.35662422,159,27,186,10607,10793,124,270,18229,742
6565,312,2021-01-01,ITA,22,P.A. Trento,46.06893511,11.12123097,362,39,401,1498,1899,37,193,19182,952
6566,312,2021-01-01,ITA,1,Piemonte,45.0732745,7.680687483,2784,184,2968,23561,26529,-1728,1058,164397,7960
6567,312,2021-01-01,ITA,16,Puglia,41.12559576,16.86736689,1476,137,1613,52300,53913,911,1395,35965,2481
6568,312,2021-01-01,ITA,20,Sardegna,39.21531192,9.110616306,479,42,521,16158,16679,226,365,14048,751
6569,312,2021-01-01,ITA,19,Sicilia,38.11569725,13.3623567,1073,176,1249,33098,34347,479,1122,57979,2440
6570,312,2021-01-01,ITA,9,Toscana,43.76923077,11.25588885,810,143,953,8883,9836,158,589,107381,3700
6571,312,2021-01-01,ITA,10,Umbria,43.10675841,12.38824698,254,46,300,3504,3804,27,228,24759,625
6572,312,2021-01-01,ITA,2,Valle d'Aosta,45.73750286,7.320149366,75,1,76,332,408,-3,17,6501,381
6573,312,2021-01-01,ITA,5,Veneto,45.43490485,12.33845213,2657,372,3029,89553,92582,1509,4805,159469,6629
6574,313,2021-01-02,ITA,13,Abruzzo,42.35122196,13.39843823,443,37,480,10771,11251,-122,23,23266,1229
6575,313,2021-01-02,ITA,17,Basilicata,40.63947052,15.80514834,93,3,96,6046,6142,1,39,4618,261
6576,313,2021-01-02,ITA,18,Calabria,38.90597598,16.59440194,234,19,253,8563,8816,-47,175,15142,482
6577,313,2021-01-02,ITA,15,Campania,40.83956555,14.25084984,1355,99,1454,76561,78015,-313,392,110891,2893
6578,313,2021-01-02,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2649,229,2878,55628,58506,1719,2035,109818,7846
6579,313,2021-01-02,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,652,63,715,11132,11847,94,359,37567,1687
6580,313,2021-01-02,ITA,12,Lazio,41.89277044,12.48366722,2792,315,3107,73341,76448,87,1275,85975,3816
6581,313,2021-01-02,ITA,7,Liguria,44.41149315,8.9326992,674,66,740,4962,5702,105,203,52475,2907
6582,313,2021-01-02,ITA,3,Lombardia,45.46679409,9.190347404,3293,491,3784,52226,56010,698,1402,402070,25281
6583,313,2021-01-02,ITA,11,Marche,43.61675973,13.5188753,479,65,544,11243,11787,48,285,29221,1594
6584,313,2021-01-02,ITA,14,Molise,41.55774754,14.65916051,51,9,60,1679,1739,16,21,4722,194
6585,313,2021-01-02,ITA,21,P.A. Bolzano,46.49933453,11.35662422,176,24,200,10638,10838,45,86,18266,746
6586,313,2021-01-02,ITA,22,P.A. Trento,46.06893511,11.12123097,369,41,410,1572,1982,83,116,19209,958
6587,313,2021-01-02,ITA,1,Piemonte,45.0732745,7.680687483,2777,182,2959,21238,24197,-2332,433,167151,7971
6588,313,2021-01-02,ITA,16,Puglia,41.12559576,16.86736689,1503,139,1642,52170,53812,-101,344,36400,2491
6589,313,2021-01-02,ITA,20,Sardegna,39.21531192,9.110616306,479,41,520,16152,16672,-7,189,14240,755
6590,313,2021-01-02,ITA,19,Sicilia,38.11569725,13.3623567,1090,186,1276,33674,34950,603,734,58082,2468
6591,313,2021-01-02,ITA,9,Toscana,43.76923077,11.25588885,825,139,964,9057,10021,185,498,107674,3720
6592,313,2021-01-02,ITA,10,Umbria,43.10675841,12.38824698,270,47,317,3476,3793,-11,50,24817,628
6593,313,2021-01-02,ITA,2,Valle d'Aosta,45.73750286,7.320149366,76,2,78,335,413,5,7,6501,383
6594,313,2021-01-02,ITA,5,Veneto,45.43490485,12.33845213,2668,372,3040,91081,94121,1539,3165,161049,6675
6595,314,2021-01-03,ITA,13,Abruzzo,42.35122196,13.39843823,445,41,486,10937,11423,172,207,23299,1231
6596,314,2021-01-03,ITA,17,Basilicata,40.63947052,15.80514834,97,3,100,6091,6191,49,81,4649,262
6597,314,2021-01-03,ITA,18,Calabria,38.90597598,16.59440194,242,19,261,8396,8657,-159,150,15445,488
6598,314,2021-01-03,ITA,15,Campania,40.83956555,14.25084984,1362,98,1460,76365,77825,-190,619,111682,2911
6599,314,2021-01-03,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2657,234,2891,53737,56628,-1878,1818,113473,7887
6600,314,2021-01-03,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,658,61,719,10930,11649,-198,200,37945,1707
6601,314,2021-01-03,ITA,12,Lazio,41.89277044,12.48366722,2824,309,3133,74020,77153,705,1681,86927,3840
6602,314,2021-01-03,ITA,7,Liguria,44.41149315,8.9326992,696,71,767,5020,5787,85,221,52606,2912
6603,314,2021-01-03,ITA,3,Lombardia,45.46679409,9.190347404,3267,489,3756,53199,56955,945,1709,402798,25317
6604,314,2021-01-03,ITA,11,Marche,43.61675973,13.5188753,479,67,546,11520,12066,279,372,29301,1607
6605,314,2021-01-03,ITA,14,Molise,41.55774754,14.65916051,52,10,62,1676,1738,-1,18,4740,195
6606,314,2021-01-03,ITA,21,P.A. Bolzano,46.49933453,11.35662422,186,24,210,10640,10850,12,96,18345,751
6607,314,2021-01-03,ITA,22,P.A. Trento,46.06893511,11.12123097,382,44,426,1555,1981,-1,130,19337,961
6608,314,2021-01-03,ITA,1,Piemonte,45.0732745,7.680687483,2786,188,2974,18489,21463,-2734,741,170618,7979
6609,314,2021-01-03,ITA,16,Puglia,41.12559576,16.86736689,1476,136,1612,52466,54078,266,950,37059,2516
6610,314,2021-01-03,ITA,20,Sardegna,39.21531192,9.110616306,473,43,516,16238,16754,82,194,14343,764
6611,314,2021-01-03,ITA,19,Sicilia,38.11569725,13.3623567,1137,184,1321,34270,35591,641,1047,58462,2494
6612,314,2021-01-03,ITA,9,Toscana,43.76923077,11.25588885,834,147,981,8967,9948,-73,355,108092,3730
6613,314,2021-01-03,ITA,10,Umbria,43.10675841,12.38824698,268,48,316,3588,3904,111,202,24905,631
6614,314,2021-01-03,ITA,2,Valle d'Aosta,45.73750286,7.320149366,66,2,68,346,414,1,35,6532,386
6615,314,2021-01-03,ITA,5,Veneto,45.43490485,12.33845213,2688,365,3053,92106,95159,1038,3419,163342,6763
6616,315,2021-01-04,ITA,13,Abruzzo,42.35122196,13.39843823,466,39,505,10700,11205,-218,121,23629,1240
6617,315,2021-01-04,ITA,17,Basilicata,40.63947052,15.80514834,94,4,98,6052,6150,-41,41,4726,267
6618,315,2021-01-04,ITA,18,Calabria,38.90597598,16.59440194,248,19,267,8296,8563,-94,221,15757,491
6619,315,2021-01-04,ITA,15,Campania,40.83956555,14.25084984,1377,96,1473,76024,77497,-328,747,112726,2942
6620,315,2021-01-04,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2684,235,2919,53466,56385,-243,1600,115260,7941
6621,315,2021-01-04,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,663,63,726,10967,11693,44,281,38158,1731
6622,315,2021-01-04,ITA,12,Lazio,41.89277044,12.48366722,2852,318,3170,73907,77077,-76,1334,88314,3863
6623,315,2021-01-04,ITA,7,Liguria,44.41149315,8.9326992,716,75,791,4957,5748,-39,204,52844,2917
6624,315,2021-01-04,ITA,3,Lombardia,45.46679409,9.190347404,3227,484,3711,48976,52687,-4268,863,407902,25344
6625,315,2021-01-04,ITA,11,Marche,43.61675973,13.5188753,487,65,552,11765,12317,251,355,29397,1615
6626,315,2021-01-04,ITA,14,Molise,41.55774754,14.65916051,54,10,64,1604,1668,-70,82,4890,197
6627,315,2021-01-04,ITA,21,P.A. Bolzano,46.49933453,11.35662422,197,25,222,10602,10824,-26,37,18403,756
6628,315,2021-01-04,ITA,22,P.A. Trento,46.06893511,11.12123097,379,43,422,1643,2065,84,193,19431,976
6629,315,2021-01-04,ITA,1,Piemonte,45.0732745,7.680687483,2819,183,3002,17511,20513,-950,446,172005,7988
6630,315,2021-01-04,ITA,16,Puglia,41.12559576,16.86736689,1464,137,1601,51938,53539,-539,631,38209,2536
6631,315,2021-01-04,ITA,20,Sardegna,39.21531192,9.110616306,489,43,532,16194,16726,-28,177,14544,768
6632,315,2021-01-04,ITA,19,Sicilia,38.11569725,13.3623567,1181,186,1367,35211,36578,987,1391,58832,2528
6633,315,2021-01-04,ITA,9,Toscana,43.76923077,11.25588885,877,141,1018,8961,9979,31,313,108360,3744
6634,315,2021-01-04,ITA,10,Umbria,43.10675841,12.38824698,274,44,318,3560,3878,-26,54,24980,636
6635,315,2021-01-04,ITA,2,Valle d'Aosta,45.73750286,7.320149366,63,1,64,346,410,-4,27,6562,387
6636,315,2021-01-04,ITA,5,Veneto,45.43490485,12.33845213,2706,368,3074,91882,94956,-203,1682,165177,6813
6637,316,2021-01-05,ITA,13,Abruzzo,42.35122196,13.39843823,471,39,510,10584,11094,-111,213,23941,1252
6638,316,2021-01-05,ITA,17,Basilicata,40.63947052,15.80514834,93,4,97,6073,6170,20,56,4761,268
6639,316,2021-01-05,ITA,18,Calabria,38.90597598,16.59440194,242,19,261,8237,8498,-65,177,15992,498
6640,316,2021-01-05,ITA,15,Campania,40.83956555,14.25084984,1372,97,1469,74891,76360,-1137,688,114518,2975
6641,316,2021-01-05,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2696,232,2928,54249,57177,792,1506,115907,8005
6642,316,2021-01-05,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,657,59,716,11078,11794,101,688,38704,1772
6643,316,2021-01-05,ITA,12,Lazio,41.89277044,12.48366722,2869,308,3177,74131,77308,231,1719,89730,3935
6644,316,2021-01-05,ITA,7,Liguria,44.41149315,8.9326992,708,73,781,4791,5572,-176,404,53412,2929
6645,316,2021-01-05,ITA,3,Lombardia,45.46679409,9.190347404,3344,475,3819,48498,52317,-370,1338,409548,25406
6646,316,2021-01-05,ITA,11,Marche,43.61675973,13.5188753,495,65,560,12146,12706,389,458,29447,1634
6647,316,2021-01-05,ITA,14,Molise,41.55774754,14.65916051,57,8,65,1487,1552,-116,14,5015,202
6648,316,2021-01-05,ITA,21,P.A. Bolzano,46.49933453,11.35662422,203,27,230,10683,10913,89,148,18460,758
6649,316,2021-01-05,ITA,22,P.A. Trento,46.06893511,11.12123097,371,45,416,1660,2076,11,228,19640,984
6650,316,2021-01-05,ITA,1,Piemonte,45.0732745,7.680687483,2847,187,3034,16608,19642,-871,1109,173930,8043
6651,316,2021-01-05,ITA,16,Puglia,41.12559576,16.86736689,1401,152,1553,52027,53580,41,1081,39235,2550
6652,316,2021-01-05,ITA,20,Sardegna,39.21531192,9.110616306,488,45,533,16237,16770,44,232,14723,777
6653,316,2021-01-05,ITA,19,Sicilia,38.11569725,13.3623567,1198,190,1388,36038,37426,848,1576,59524,2564
6654,316,2021-01-05,ITA,9,Toscana,43.76923077,11.25588885,860,139,999,8638,9637,-342,337,109021,3762
6655,316,2021-01-05,ITA,10,Umbria,43.10675841,12.38824698,275,43,318,3615,3933,55,234,25155,640
6656,316,2021-01-05,ITA,2,Valle d'Aosta,45.73750286,7.320149366,54,1,55,353,408,-2,21,6585,387
6657,316,2021-01-05,ITA,5,Veneto,45.43490485,12.33845213,2694,361,3055,91173,94228,-728,3151,168881,6988
6658,317,2021-01-06,ITA,13,Abruzzo,42.35122196,13.39843823,463,39,502,10829,11331,237,365,24066,1254
6659,317,2021-01-06,ITA,17,Basilicata,40.63947052,15.80514834,92,4,96,6249,6345,175,210,4796,268
6660,317,2021-01-06,ITA,18,Calabria,38.90597598,16.59440194,244,20,264,8427,8691,193,398,16196,499
6661,317,2021-01-06,ITA,15,Campania,40.83956555,14.25084984,1362,99,1461,74882,76343,-17,1366,115882,2994
